X,Y,TNT_NAME,activity_type,address,date_fixed,latitude,longitude,repair_type,truck_name,FID
-8476138.78853765,5318720.0408406,Eastside,    Accessory On,628 HARRISON ST SYRACUSE 13210                    ,2018/02/27 22:33:50+00,43.0443187073808,-76.1424502406169,STREET REPAIR,DP1             ,145
-8476139.5900394,5318742.12728694,Eastside,    Accessory On,621 HARRISON ST SYRACUSE 13210                    ,2018/02/27 22:35:03+00,43.0444637074072,-76.1424574406297,STREET REPAIR,DP1             ,146
-8476136.7179959,5318747.74791523,Eastside,    Accessory On,629 HARRISON ST SYRACUSE 13210                    ,2018/02/27 22:35:53+00,43.0445006074149,-76.142431640624,STREET REPAIR,DP1             ,147
-8476143.90923662,5318734.00860759,Eastside,    Accessory On,8475 NB I 81 SYRACUSE 13210                       ,2018/02/27 22:36:47+00,43.0444104073958,-76.1424962406384,STREET REPAIR,DP1             ,148
-8476137.30798874,5318735.37949135,Eastside,    Accessory On,631 HARRISON ST SYRACUSE 13210                    ,2018/02/27 22:37:18+00,43.0444194073998,-76.1424369406198,STREET REPAIR,DP1             ,149
-8476134.58066025,5318733.67350328,Eastside,    Accessory On,8476 NB I 81 SYRACUSE 13210                       ,2018/02/27 22:37:53+00,43.0444082073987,-76.1424124406111,STREET REPAIR,DP1             ,150
-8476133.9461396,5318746.16378136,Eastside,    Accessory On,641 HARRISON ST SYRACUSE 13210                    ,2018/02/27 22:38:32+00,43.044490207414,-76.1424067406152,STREET REPAIR,DP1             ,151
-8476139.11136493,5318732.5311004,Eastside,    Accessory On,624 HARRISON ST SYRACUSE 13210                    ,2018/02/27 22:39:26+00,43.0444007073957,-76.1424531406238,STREET REPAIR,DP1             ,152
-8476141.95001255,5318726.43828849,Eastside,    Accessory On,614 HARRISON ST SYRACUSE 13210                    ,2018/02/27 22:40:30+00,43.0443607073874,-76.1424786406292,STREET REPAIR,DP1             ,153
-8476142.90736065,5318729.66747818,Eastside,    Accessory On,610 HARRISON ST SYRACUSE 13210                    ,2018/02/27 22:41:08+00,43.044381907391,-76.1424872406335,STREET REPAIR,DP1             ,154
-8476142.3173681,5318747.6108264,Eastside,    Accessory On,8478 SB I 81 SYRACUSE 13202                       ,2018/02/27 22:44:01+00,43.0444997074128,-76.1424819406402,STREET REPAIR,DP1             ,155
-8476145.40091769,5318722.8130672,Eastside,    Accessory On,602 HARRISON ST SYRACUSE 13210                    ,2018/02/27 22:46:11+00,43.0443369073818,-76.1425096406375,STREET REPAIR,DP1             ,156
-8476149.49747615,5318720.26932024,Eastside,    Accessory On,802 ALMOND ST SYRACUSE 13210                      ,2018/02/27 22:47:27+00,43.0443202073773,-76.1425464406483,STREET REPAIR,DP1             ,157
-8476141.12624714,5318709.10426082,Eastside,    Accessory On,8476 SB I 81 SYRACUSE 13202                       ,2018/02/27 22:48:25+00,43.0442469073668,-76.1424712406186,STREET REPAIR,DP1             ,158
-8476141.23756705,5318716.38515782,Eastside,    Accessory On,620 HARRISON ST SYRACUSE 13210                    ,2018/02/27 22:49:33+00,43.0442947073755,-76.1424722406223,STREET REPAIR,DP1             ,159
-8476139.61230197,5318716.64410205,Eastside,    Accessory On,626 HARRISON ST SYRACUSE 13210                    ,2018/02/27 22:50:23+00,43.0442964073764,-76.1424576406177,STREET REPAIR,DP1             ,160
-8476138.94438443,5318709.37843688,Eastside,    Accessory On,8476 SB I 81 SYRACUSE 13202                       ,2018/02/27 22:51:14+00,43.0442487073678,-76.1424516406124,STREET REPAIR,DP1             ,161
-8476145.12261898,5318724.79322984,Eastside,    Accessory On,602 HARRISON ST SYRACUSE 13210                    ,2018/02/27 22:52:35+00,43.0443499073843,-76.1425071406376,STREET REPAIR,DP1             ,162
-8476147.68296712,5318706.16448569,Eastside,    Accessory On,8476 SB I 81 SYRACUSE 13202                       ,2018/02/27 22:53:30+00,43.044227607361,-76.1425301406363,STREET REPAIR,DP1             ,163
-8476149.35275995,5318704.91546239,Eastside,    Accessory On,808 ALMOND ST SYRACUSE 13210                      ,2018/02/27 22:53:57+00,43.0442194073589,-76.1425451406406,STREET REPAIR,DP1             ,164
-8476146.90373064,5318710.14003632,Eastside,    Accessory On,806 ALMOND ST SYRACUSE 13210                      ,2018/02/27 22:54:43+00,43.044253707366,-76.1425231406359,STREET REPAIR,DP1             ,165
-8471868.01496259,5320148.86752265,Eastside,    Accessory On,2509 ERIE BLVD E & MIDLER AVE                     ,2018/03/01 00:22:47+00,43.0536984105887,-76.1040852288421,STREET REPAIR,DP1             ,166
-8471868.90551885,5320149.58353677,Eastside,    Accessory On,2509 ERIE BLVD E & MIDLER AVE                     ,2018/03/01 00:25:33+00,43.0537031105892,-76.104093228845,STREET REPAIR,DP1             ,167
-8471869.33966487,5320147.11557325,Eastside,    Accessory On,2509 ERIE BLVD E & MIDLER AVE                     ,2018/03/01 00:26:37+00,43.0536869105861,-76.1040971288451,STREET REPAIR,DP1             ,168
-8471869.20608144,5320147.03940155,Eastside,    Accessory On,2509 ERIE BLVD E & MIDLER AVE                     ,2018/03/01 00:27:24+00,43.0536864105861,-76.1040959288447,STREET REPAIR,DP1             ,169
-8471868.11514986,5320142.97183358,Eastside,    Accessory On,2509 ERIE BLVD E & MIDLER AVE                     ,2018/03/01 00:28:52+00,43.0536597105815,-76.1040861288396,STREET REPAIR,DP1             ,170
-8471869.26174102,5320143.65737857,Eastside,    Accessory On,2509 ERIE BLVD E & MIDLER AVE                     ,2018/03/01 00:29:59+00,43.053664210582,-76.1040964288433,STREET REPAIR,DP1             ,171
-8471872.15604863,5320141.8292584,Eastside,    Accessory On,2500-14 ERIE BLVD E & SEELEY RD                   ,2018/03/01 00:31:02+00,43.0536522105787,-76.1041224288508,STREET REPAIR,DP1             ,172
-8471873.60320232,5320138.96520435,Eastside,    Accessory On,2500-14 ERIE BLVD E & SEELEY RD                   ,2018/03/01 00:31:37+00,43.0536334105748,-76.1041354288537,STREET REPAIR,DP1             ,173
-8471875.6292178,5320140.6409804,Eastside,    Accessory On,2500-14 ERIE BLVD E & SEELEY RD                   ,2018/03/01 00:32:47+00,43.0536444105761,-76.1041536288604,STREET REPAIR,DP1             ,174
-8471870.29701246,5320140.45816872,Eastside,    Accessory On,2500-14 ERIE BLVD E & SEELEY RD                   ,2018/03/01 00:35:03+00,43.0536432105777,-76.1041057288448,STREET REPAIR,DP1             ,175
-8477279.05670201,5318459.91206604,Downtown,    Accessory On,144 ADAMS ST W & CLINTON ST S                     ,2018/03/01 05:52:52+00,43.0426109066703,-76.1526934438174,STREET REPAIR,DP1             ,176
-8480986.13059647,5319694.84893305,Westside,    Accessory On,401 EMERSON AVE & HAMILTON ST                     ,2018/03/01 06:11:05+00,43.0507181068695,-76.1859946552049,STREET REPAIR,DP1             ,177
-8480997.8302782,5319684.53578878,Westside,    Accessory On,401 EMERSON AVE & HAMILTON ST                     ,2018/03/01 06:12:00+00,43.050650406853,-76.1860997552341,STREET REPAIR,DP1             ,178
-8481476.21480585,5319546.52049034,Westside,    Accessory On,223-25 CAYUGA ST & WILLIS AVE                     ,2018/03/01 06:16:20+00,43.0497444065199,-76.1903971565628,STREET REPAIR,DP1             ,179
-8481501.96301571,5319608.93177881,Westside,    Accessory On,500 WILLIS AVE & CAYUGA ST                        ,2018/03/01 06:18:16+00,43.0501541065861,-76.1906284566674,STREET REPAIR,DP1             ,180
-8481516.79077798,5319633.15301573,Westside,    Accessory On,500 WILLIS AVE & CAYUGA ST                        ,2018/03/01 06:19:02+00,43.0503131066102,-76.1907616567221,STREET REPAIR,DP1             ,181
-8481696.27124146,5319448.22011506,Westside,    Accessory On,412 AVERY AVE                                     ,2018/03/01 06:22:39+00,43.0490991063246,-76.1923739571575,STREET REPAIR,DP1             ,182
-8481691.65148012,5319429.90982556,Westside,    Accessory On,412 AVERY AVE                                     ,2018/03/01 06:26:13+00,43.0489789063041,-76.1923324571354,STREET REPAIR,DP1             ,183
-8481671.98131789,5319395.17826078,Westside,    Accessory On,402 AVERY AVE                                     ,2018/03/01 06:27:51+00,43.0487509062691,-76.1921557570616,STREET REPAIR,DP1             ,184
-8481665.34667343,5319382.80898027,Westside,    Accessory On,402 AVERY AVE                                     ,2018/03/01 06:28:52+00,43.0486697062565,-76.1920961570364,STREET REPAIR,DP1             ,185
-8481664.37819338,5319379.67096339,Westside,    Accessory On,402 AVERY AVE                                     ,2018/03/01 06:30:31+00,43.0486491062531,-76.1920874570321,STREET REPAIR,DP1             ,186
-8481545.78949011,5319165.96840357,Westside,    Accessory On,222 AVERY AVE & SCHUYLER ST                       ,2018/03/01 07:51:14+00,43.0472462060366,-76.1910221565854,STREET REPAIR,DP1             ,187
-8481549.32945062,5319157.46853782,Westside,    Accessory On,222 AVERY AVE & SCHUYLER ST                       ,2018/03/01 07:51:59+00,43.0471904060252,-76.1910539565917,STREET REPAIR,DP1             ,188
-8481540.42388738,5319136.873914,Westside,    Accessory On,216 AVERY AVE                                     ,2018/03/01 07:52:41+00,43.0470552060034,-76.190973956556,STREET REPAIR,DP1             ,189
-8481543.42951447,5319134.2843563,Westside,    Accessory On,221 AVERY AVE & SCHUYLER ST                       ,2018/03/01 07:54:05+00,43.0470382059992,-76.1910009565635,STREET REPAIR,DP1             ,190
-8481534.94696549,5319114.77130218,Westside,    Accessory On,216 AVERY AVE                                     ,2018/03/01 07:55:42+00,43.0469101059787,-76.1909247565296,STREET REPAIR,DP1             ,191
-8481524.6499084,5319098.47237347,Westside,    Accessory On,211 AVERY AVE                                     ,2018/03/01 07:57:23+00,43.0468031059626,-76.1908322564918,STREET REPAIR,DP1             ,192
-8481518.96148041,5319095.50201121,Westside,    Accessory On,211 AVERY AVE                                     ,2018/03/01 07:59:23+00,43.046783605961,-76.1907811564739,STREET REPAIR,DP1             ,193
-8481498.82377629,5319063.10227287,Westside,    Accessory On,206 AVERY AVE                                     ,2018/03/01 08:01:31+00,43.046570905929,-76.1906002563999,STREET REPAIR,DP1             ,194
-8481495.67343344,5319058.65436271,Westside,    Accessory On,620 ULSTER ST & AVERY AVE                         ,2018/03/01 08:02:50+00,43.0465417059247,-76.1905719563886,STREET REPAIR,DP1             ,195
-8481488.66030355,5319064.39704222,Westside,    Accessory On,204 AVERY AVE                                     ,2018/03/01 08:03:38+00,43.046579405934,-76.1905089563708,STREET REPAIR,DP1             ,196
-8481490.94235354,5319058.42587448,Westside,    Accessory On,620 ULSTER ST & AVERY AVE                         ,2018/03/01 08:04:12+00,43.046540205926,-76.1905294563747,STREET REPAIR,DP1             ,197
-8481488.04804524,5319047.0623876,Westside,    Accessory On,620 ULSTER ST & AVERY AVE                         ,2018/03/01 08:04:51+00,43.0464656059133,-76.1905034563609,STREET REPAIR,DP1             ,198
-8481492.92384013,5319039.61367479,Westside,    Accessory On,620 ULSTER ST & AVERY AVE                         ,2018/03/01 08:05:31+00,43.0464167059027,-76.1905472563715,STREET REPAIR,DP1             ,199
-8481491.38763067,5319039.90309304,Westside,    Accessory On,620 ULSTER ST & AVERY AVE                         ,2018/03/01 08:06:53+00,43.0464186059036,-76.1905334563672,STREET REPAIR,DP1             ,200
-8481489.49519874,5319040.45146444,Westside,    Accessory On,620 ULSTER ST & AVERY AVE                         ,2018/03/01 08:07:42+00,43.0464222059049,-76.1905164563619,STREET REPAIR,DP1             ,201
-8481395.93112632,5318849.58973886,Westside,    Accessory On,624-26 TOMPKINS ST & AVERY AVE                    ,2018/03/01 08:37:18+00,43.0451692057073,-76.1896759559989,STREET REPAIR,DP1             ,202
-8481624.50353463,5319299.63665704,Westside,    Accessory On,314 AVERY AVE & HAMILTON ST                       ,2018/03/01 08:42:16+00,43.0481237061705,-76.1917292568781,STREET REPAIR,DP1             ,203
-8481636.43698911,5319322.40995761,Westside,    Accessory On,314 AVERY AVE & HAMILTON ST                       ,2018/03/01 08:43:42+00,43.0482732061938,-76.1918364569236,STREET REPAIR,DP1             ,204
-8481686.72002431,5319415.36215864,Westside,    Accessory On,411 AVERY AVE                                     ,2018/03/01 08:46:39+00,43.0488834062883,-76.1922881571141,STREET REPAIR,DP1             ,205
-8481693.54391228,5319433.76381857,Westside,    Accessory On,412 AVERY AVE                                     ,2018/03/01 08:48:06+00,43.0490042063081,-76.1923494571427,STREET REPAIR,DP1             ,206
-8481697.62934032,5319460.37621735,Westside,    Accessory On,414 AVERY AVE & CAYUGA ST                         ,2018/03/01 08:49:12+00,43.0491789063388,-76.1923861571672,STREET REPAIR,DP1             ,207
-8481699.69988357,5319461.29021054,Westside,    Accessory On,414 AVERY AVE & CAYUGA ST                         ,2018/03/01 08:49:39+00,43.0491849063392,-76.1924047571737,STREET REPAIR,DP1             ,208
-8478007.56528092,5322239.17678966,Northside,    Accessory On,1301 SALINA ST N & COURT ST                       ,2018/03/07 07:54:24+00,43.0674179109744,-76.1592377477278,STREET REPAIR,DP1             ,209
-8476422.76471468,5319934.64439976,Northside,    Accessory On,205 BURNET AVE                                    ,2018/03/12 10:44:10+00,43.0522922087473,-76.1450012420185,STREET REPAIR,DP1             ,210
-8473794.31022657,5318364.86761247,Eastside,    Accessory On,709 BEECH ST S                                    ,2018/02/26 08:22:45+00,43.041986907767,-76.1213894336157,STREET REPAIR,DP1             ,211
-8481712.22333148,5319482.72337834,Westside,    Accessory On,414 AVERY AVE & CAYUGA ST                         ,2018/03/01 08:51:12+00,43.0493256063607,-76.1925172572203,STREET REPAIR,DP1             ,212
-8475639.78759917,5318203.7660149,Eastside,    Accessory On,739 IRVING AVE                                    ,2018/03/05 21:51:35+00,43.0409292069313,-76.1379676389187,STREET REPAIR,DP1             ,213
-8473714.99506647,5318418.63473709,Eastside,    Accessory On,556-58 COLUMBUS AVE                               ,2018/03/22 05:59:41+00,43.0423399078595,-76.1206769334099,STREET REPAIR,DP1             ,214
-8478966.23795467,5322996.49327666,Northside,    Accessory On,2028 PARK ST                                      ,2018/03/08 22:52:08+00,43.0723877115531,-76.1678496508808,STREET REPAIR,DP1             ,215
-8476121.03306091,5318488.12107458,Eastside,    Accessory On,893 ALMOND ST SYRACUSE 13210                      ,2018/03/06 00:53:26+00,43.0427961071071,-76.1422907404556,STREET REPAIR,DP1             ,216
-8476120.29835183,5318484.25223989,Eastside,    Accessory On,691 E ADAMS ST SYRACUSE 13210                     ,2018/03/06 00:54:09+00,43.0427707071027,-76.1422841404517,STREET REPAIR,DP1             ,217
-8476169.61291908,5318804.35041673,Downtown,    Accessory On,506-14 MADISON ST                                 ,2018/03/06 01:05:18+00,43.0448722074718,-76.1427271407466,STREET REPAIR,DP1             ,218
-8476173.63155357,5318796.00320126,Downtown,    Accessory On,506-14 MADISON ST                                 ,2018/03/06 01:06:01+00,43.0448174074603,-76.1427632407544,STREET REPAIR,DP1             ,219
-8476251.44389915,5318725.21972082,Downtown,    Accessory On,426-502 MADISON ST TO HARRISON ST                 ,2018/03/06 01:08:01+00,43.0443527073478,-76.1434622409477,STREET REPAIR,DP1             ,220
-8476247.77035473,5318724.45811992,Downtown,    Accessory On,426-502 MADISON ST TO HARRISON ST                 ,2018/03/06 01:10:13+00,43.0443477073482,-76.1434292409367,STREET REPAIR,DP1             ,221
